time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-12-31T09:23:51.441Z,41.8216,-119.6209,0,1.01,ml,4,229.6,0.186,0.1524,nn,nn00474897,2015-01-02T19:27:14.035Z,"72km SE of Lakeview, Oregon",earthquake
2014-12-31T09:15:55.000Z,63.409,-149.9185,13.3,1,ml,,,,0.46,ak,ak11476255,2014-12-31T09:43:52.476Z,"48km W of Cantwell, Alaska",earthquake
2014-12-31T09:08:58.734Z,41.8263,-119.6298,1.6687,1.27,ml,4,228.73,0.178,0.1333,nn,nn00474894,2015-01-02T19:12:21.108Z,"71km SE of Lakeview, Oregon",earthquake
2014-12-31T09:08:17.970Z,40.2853333,-124.3615,20.77,1.57,md,11,238,0.06946,0.07,nc,nc72373026,2015-01-01T04:29:04.810Z,"32km SW of Rio Dell, California",earthquake
2014-12-31T09:01:43.640Z,38.8165016,-122.8195038,2.91,0.73,md,15,75,0.01008,0.02,nc,nc72373021,2014-12-31T11:10:02.932Z,"6km NW of The Geysers, California",earthquake
2014-12-31T09:01:13.130Z,38.214,-122.327,8.81,2.54,md,75,70,0.02441,0.11,nc,nc72373016,2015-01-04T08:05:27.412Z,"7km NW of American Canyon, California",earthquake
2014-12-31T08:39:41.900Z,17.711,-67.9797,56,2.9,Md,8,324,0.92616306,0.23,pr,pr14365004,2014-12-31T16:42:07.176Z,"89km WSW of Pole Ojea, Puerto Rico",earthquake
2014-12-31T08:19:55.600Z,33.6426667,-116.7075,15.92,1.08,ml,25,64,0.03883,0.1,ci,ci37300544,2015-01-02T20:32:14.050Z,"10km S of Idyllwild, California",earthquake
2014-12-31T08:17:08.030Z,42.8233,146.1447,48.06,4.7,mb,,161,2.355,0.64,us,usc000taxm,2014-12-31T16:19:49.501Z,"72km SE of Nemuro, Japan",earthquake
2014-12-31T08:03:20.030Z,46.4425,-119.275,1.32,1.04,md,6,173,0.01638,0.05,uw,uw60943962,2014-12-31T18:25:48.052Z,"16km NNE of West Richland, Washington",earthquake
2014-12-31T08:02:58.000Z,60.1777,-152.35,92.9,2.3,ml,,,,0.47,ak,ak11476213,2014-12-31T08:30:44.311Z,"40km SSE of Redoubt Volcano, Alaska",earthquake
2014-12-31T07:54:36.050Z,24.6945,122.6128,94,5.1,mb,,42,0.427,1.34,us,usc000taxi,2015-01-01T07:20:25.111Z,"46km WNW of Yonakuni, Japan",earthquake
2014-12-31T07:54:08.980Z,41.8297,-119.6153,2.2309,1.18,ml,4,228.44,0.183,0.1042,nn,nn00474884,2015-01-02T18:39:00.688Z,"72km ESE of Lakeview, Oregon",earthquake
2014-12-31T07:52:33.090Z,39.6718333,-111.956,3.04,1.58,md,6,107,0.198,0.13,uu,uu60097132,2014-12-31T15:30:46.730Z,"11km WSW of Nephi, Utah",earthquake
2014-12-31T07:52:30.920Z,38.824501,-122.8251648,2.5,0.82,md,14,61,0.007829,0.04,nc,nc72373006,2014-12-31T10:19:02.363Z,"7km NW of The Geysers, California",earthquake
2014-12-31T07:45:27.190Z,35.1005,-118.9311667,10.76,1.54,ml,13,180,0.08695,0.17,ci,ci37300536,2015-01-02T20:26:37.730Z,"15km SW of Arvin, California",earthquake
2014-12-31T07:43:01.947Z,41.8874,-119.632,0,1.93,ml,4,218.81,0.138,0.2593,nn,nn00474629,2014-12-31T07:59:09.968Z,"67km ESE of Lakeview, Oregon",earthquake
2014-12-31T07:36:46.270Z,33.6865,-116.7281667,18.71,1.34,ml,15,109,0.02723,0.07,ci,ci37300528,2015-01-02T20:21:47.150Z,"5km S of Idyllwild, California",earthquake
2014-12-31T07:33:28.450Z,38.8201675,-122.8008347,3.34,1.18,md,20,66,0.007904,0.03,nc,nc72372996,2014-12-31T08:44:03.008Z,"6km W of Cobb, California",earthquake
2014-12-31T07:33:17.670Z,35.9048333,-117.7198333,1.53,1.03,ml,16,59,0.07088,0.13,ci,ci37300520,2015-01-02T20:14:40.330Z,"29km N of China Lake Acres, California",earthquake
2014-12-31T07:30:22.970Z,34.5993333,-118.6428333,8.9,1.39,ml,13,166,0.06824,0.1,ci,ci37300512,2015-01-02T20:10:19.210Z,"12km N of Castaic, California",earthquake
2014-12-31T07:28:31.691Z,41.836,-119.6213,3.3538,1.23,ml,4,227.33,0.176,0.1198,nn,nn00474632,2014-12-31T07:54:20.480Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-31T07:19:09.000Z,62.0623,-149.5342,17.8,1.7,ml,,,,0.94,ak,ak11476210,2014-12-31T07:38:59.337Z,"19km ESE of Y, Alaska",earthquake
2014-12-31T07:12:07.540Z,38.7925,-122.7575,2.29,0.45,md,16,67,0.0083,0.04,nc,nc72372991,2015-01-07T01:59:02.162Z,"1km N of The Geysers, California",earthquake
2014-12-31T06:57:22.449Z,39.7477,-120.3361,10.1806,0.28,ml,7,124.43,0.118,0.0922,nn,nn00475478,2015-01-05T19:04:14.454Z,"13km ESE of Portola, California",earthquake
2014-12-31T06:53:24.870Z,34.0011667,-117.1705,15.93,1.48,ml,51,44,0.05368,0.12,ci,ci37300504,2015-01-02T20:06:52.130Z,"6km S of Redlands, California",earthquake
2014-12-31T06:27:41.910Z,34.6101667,-118.6353333,9,3.11,ml,55,50,0.07285,0.25,ci,ci37300496,2015-01-07T03:09:32.354Z,"13km N of Castaic, California",earthquake
2014-12-31T05:19:19.370Z,-19.1803,-69.0117,111.65,4.7,mb,,53,0.515,1.38,us,usc000tax2,2014-12-31T13:21:48.902Z,"123km SSE of Putre, Chile",earthquake
2014-12-31T05:10:05.756Z,39.9376,-120.6846,10.019,0.31,ml,7,160.97,0.035,0.0486,nn,nn00474617,2014-12-31T05:50:21.872Z,"18km E of East Quincy, California",earthquake
2014-12-31T05:08:31.320Z,33.9255,-117.9531667,4.82,1.74,ml,24,90,0.03151,0.19,ci,ci37300480,2015-01-02T19:31:33.290Z,"0km SW of La Habra, California",earthquake
2014-12-31T05:06:06.000Z,43.7506,-111.0476,1.1,1.6,mc,21,93.5999925120006,0.2191889,0.25,mb,mb14987113,2014-12-31T22:47:16.205Z,"5km ENE of Driggs, Idaho",earthquake
2014-12-31T04:55:36.000Z,62.9921,-149.4704,82.8,1.4,ml,,,,0.47,ak,ak11476157,2014-12-31T17:41:58.101Z,"51km SSW of Cantwell, Alaska",earthquake
2014-12-31T04:49:33.790Z,36.7994,-97.7057,4.27,2.9,mb_lg,,45,0.134,0.31,us,usc000taww,2014-12-31T05:00:26.067Z,"2km ESE of Medford, Oklahoma",earthquake
2014-12-31T04:45:39.220Z,38.2156667,-122.323,9.21,1.54,md,17,106,0.02737,0.1,nc,nc72372951,2015-01-07T03:49:04.037Z,"7km NW of American Canyon, California",earthquake
2014-12-31T04:39:57.630Z,38.8446655,-122.7828369,5.13,0.44,md,9,176,0.005434,0.1,nc,nc72372946,2014-12-31T04:41:30.400Z,"5km WNW of Cobb, California",earthquake
2014-12-31T04:16:06.140Z,38.8563347,-122.8236694,0.04,0.77,md,8,216,0.01998,0.24,nc,nc72372941,2014-12-31T04:17:39.250Z,"9km WNW of Cobb, California",earthquake
2014-12-31T04:10:19.010Z,33.4926667,-116.5258333,6.51,0.43,ml,15,124,0.06385,0.1,ci,ci37300464,2015-01-02T19:24:40.690Z,"15km ESE of Anza, California",earthquake
2014-12-31T04:08:54.500Z,18.8854,-65.3705,52,2.5,Md,3,334.8,0.76356799,0.09,pr,pr14365003,2014-12-31T12:11:23.746Z,"64km N of Culebra, Puerto Rico",earthquake
2014-12-31T04:07:34.800Z,18.9384,-65.3505,38,2.5,Md,5,324,0.81746691,0.18,pr,pr14365002,2014-12-31T12:10:06.363Z,"70km N of Culebra, Puerto Rico",earthquake
2014-12-31T04:07:05.520Z,35.934,-117.218,7.7,1.16,ml,9,188,0.06824,0.13,ci,ci37300472,2015-01-02T19:17:19.687Z,"24km NE of Searles Valley, California",earthquake
2014-12-31T03:52:18.700Z,18.8626,-64.4016,2,2.8,Md,5,309.6,0.48688688,0.25,pr,pr14365001,2014-12-31T11:54:56.889Z,"54km NNE of Road Town, British Virgin Islands",earthquake
2014-12-31T03:43:59.670Z,38.8320007,-122.7904968,2.58,1.09,md,16,57,0.01527,0.04,nc,nc72372931,2014-12-31T03:45:34.010Z,"5km W of Cobb, California",earthquake
2014-12-31T03:32:30.540Z,33.5866667,-116.6221667,14.27,0.62,ml,16,92,0.02114,0.06,ci,ci37300456,2015-01-02T19:13:57.930Z,"5km NE of Anza, California",earthquake
2014-12-31T03:26:41.000Z,65.1646,-148.9845,8.3,1.3,ml,,,,0.97,ak,ak11476132,2014-12-31T03:47:42.239Z,"57km NW of Ester, Alaska",earthquake
2014-12-31T03:20:06.000Z,66.3885,-148.076,10.4,1.5,ml,,,,0.7,ak,ak11476129,2014-12-31T17:41:57.531Z,"126km W of Fort Yukon, Alaska",earthquake
2014-12-31T03:18:49.000Z,62.9984,-151.5465,2.8,1.8,ml,,,,0.67,ak,ak11476128,2014-12-31T03:47:41.674Z,"105km NW of Talkeetna, Alaska",earthquake
2014-12-31T03:12:41.620Z,33.8705,-117.4465,12.29,1.27,ml,10,170,0.05294,0.17,ci,ci37300448,2015-01-02T19:04:04.240Z,"6km E of Home Gardens, California",earthquake
2014-12-31T03:08:11.000Z,63.0686,-150.7213,138.7,1.8,ml,,,,0.72,ak,ak11476125,2014-12-31T03:30:50.602Z,"88km NNW of Talkeetna, Alaska",earthquake
2014-12-31T03:06:04.780Z,24.7912,121.7697,69.16,4.6,mwr,,69,0.307,0.54,us,usc000tawr,2014-12-31T08:35:02.363Z,"4km NNE of Yilan, Taiwan",earthquake
2014-12-31T03:01:54.000Z,47.9398,-114.9035,1.7,1.1,mc,11,262.799978976002,0.1176793,0.24,mb,mb14329424,2014-12-31T22:47:11.655Z,"50km NE of Thompson Falls, Montana",earthquake
2014-12-31T02:59:06.130Z,-20.3458,-178.5726,593.77,4.7,mb,,55,4.108,0.74,us,usc000tawq,2014-12-31T11:02:23.187Z,"36km NNE of Ndoi Island, Fiji",earthquake
2014-12-31T02:47:31.350Z,-25.4921,178.2276,603.26,5.2,mb,,56,5.064,0.95,us,usc000tawl,2014-12-31T10:50:02.707Z,"South of the Fiji Islands",earthquake
2014-12-31T02:33:44.538Z,41.8878,-119.6567,0.8592,0.74,ml,4,218.15,0.122,0.0883,nn,nn00475092,2015-01-03T19:07:30.208Z,"66km ESE of Lakeview, Oregon",earthquake
2014-12-31T02:19:15.160Z,38.8088341,-122.8121643,2.39,1.37,md,23,51,0.01329,0.02,nc,nc72372926,2014-12-31T03:09:02.351Z,"5km NW of The Geysers, California",earthquake
2014-12-31T02:18:42.770Z,38.8084984,-122.8121643,2.54,0.79,md,15,57,0.01318,0.03,nc,nc72372921,2014-12-31T02:57:06.923Z,"5km NW of The Geysers, California",earthquake
2014-12-31T01:51:32.500Z,38.738,-122.6896667,0.61,0.44,md,7,228,0.009542,0.11,nc,nc72372911,2015-01-07T03:41:26.210Z,"6km WSW of Middletown, California",earthquake
2014-12-31T01:46:36.000Z,61.444,-147.5234,31.7,1.8,ml,,,,0.44,ak,ak11476086,2014-12-31T02:14:02.976Z,"72km WNW of Valdez, Alaska",earthquake
2014-12-31T01:37:33.910Z,-4.4404,143.9671,119.55,5.7,mb,,23,4.145,1.27,us,usc000tawd,2014-12-31T15:34:01.040Z,"43km SSW of Angoram, Papua New Guinea",earthquake
2014-12-31T01:27:46.800Z,18.8495,-65.408,67,2.8,Md,3,331.2,0.71416065,0.07,pr,pr14365000,2014-12-31T09:30:28.742Z,"61km N of Culebra, Puerto Rico",earthquake
2014-12-31T01:16:38.000Z,55.6588,-157.9656,9.7,2.2,ml,,,,0.5,ak,ak11476085,2014-12-31T03:30:46.443Z,"83km SE of Chignik Lake, Alaska",earthquake
2014-12-31T01:01:37.000Z,60.3404,-152.2137,69.2,1.8,ml,,,,0.35,ak,ak11476084,2014-12-31T01:21:36.160Z,"33km ESE of Redoubt Volcano, Alaska",earthquake
2014-12-31T00:58:46.410Z,40.445,-124.6946667,21.49,2.45,md,21,286,0.2742,0.17,nc,nc72372901,2015-01-01T07:55:04.531Z,"39km WSW of Ferndale, California",earthquake
2014-12-31T00:50:52.154Z,41.8293,-119.624,1.5107,2.08,ml,4,228.35,0.179,0.2311,nn,nn00474604,2014-12-31T02:47:21.539Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-31T00:48:47.520Z,35.3418333,-118.5661667,10.61,1.86,ml,26,103,0.1291,0.11,ci,ci37300440,2014-12-31T01:33:10.790Z,"21km NNE of Bear Valley Springs, California",earthquake
2014-12-31T00:42:21.810Z,38.796833,-122.8144989,4.04,0.55,md,5,142,0.01233,0,nc,nc72372886,2014-12-31T01:08:02.602Z,"5km WNW of The Geysers, California",earthquake
2014-12-31T00:30:23.000Z,64.9906,-147.3264,3.5,1.4,ml,,,,0.23,ak,ak11476075,2014-12-31T00:49:07.182Z,"23km NNE of Badger, Alaska",earthquake
2014-12-31T00:21:48.360Z,13.7843,146.3111,57.78,5.1,mb,,71,1.415,1.09,us,usc000taw1,2014-12-31T08:24:26.101Z,"126km ESE of Rota, Northern Mariana Islands",earthquake
2014-12-31T00:06:09.230Z,-20.369,-178.589,596.86,5.4,mb,,35,4.111,0.85,us,usc000tavz,2014-12-31T08:08:49.499Z,"33km NNE of Ndoi Island, Fiji",earthquake
2014-12-31T00:00:10.850Z,33.6341667,-116.744,17.11,0.96,ml,16,65,0.04372,0.08,ci,ci37300424,2014-12-31T00:48:10.750Z,"10km NW of Anza, California",earthquake
2014-12-30T23:55:24.640Z,35.9538333,-117.736,1.86,1.26,ml,11,84,0.06565,0.16,ci,ci37300416,2014-12-31T00:43:50.600Z,"34km N of China Lake Acres, California",earthquake
2014-12-30T23:53:45.000Z,63.2591,-150.563,118,1.5,ml,10,86.3999930880005,,0.41,ak,ak11478700,2015-01-04T10:49:51.607Z,"82km W of Cantwell, Alaska",earthquake
2014-12-30T23:47:04.020Z,33.8805,-116.1676667,11.88,1,ml,17,80,0.04509,0.12,ci,ci37300408,2014-12-31T00:38:40.830Z,"17km E of Sky Valley, California",earthquake
2014-12-30T23:45:58.000Z,64.4304,-142.0175,0.1,2,ml,12,118.799990496001,,0.76,ak,ak11476054,2015-01-04T10:50:15.749Z,"58km SW of Eagle Village, Alaska",earthquake
2014-12-30T23:30:02.320Z,46.365,-122.6703333,0.01,0.4,md,7,258,0.223,0.12,uw,uw60943922,2014-12-31T18:43:06.319Z,"20km ENE of Castle Rock, Washington",anthropogenic_event
2014-12-30T23:28:54.000Z,52.8027,-168.4898,43.3,2.4,ml,17,219.599982432001,,0.36,ak,ak11476052,2015-01-04T10:49:28.273Z,"29km ESE of Nikolski, Alaska",earthquake
2014-12-30T23:27:00.200Z,37.6411667,-118.879,8.94,0.38,md,16,110,0.01452,0.03,nc,nc72372861,2014-12-31T00:07:02.129Z,"8km E of Mammoth Lakes, California",earthquake
2014-12-30T23:26:17.690Z,33.5856667,-118.272,1.14,3.88,ml,86,113,0.1279,0.25,ci,ci37300400,2015-01-07T17:48:43.428Z,"16km S of San Pedro, California",earthquake
2014-12-30T23:15:42.994Z,41.8896,-119.6417,3.5934,1.48,ml,5,218.21,0.13,0.1271,nn,nn00474613,2014-12-31T18:56:40.360Z,"70km ESE of Lakeview, Oregon",earthquake
2014-12-30T23:08:02.170Z,47.3405,-121.7216667,0,0.9,md,7,189,0.08541,0.22,uw,uw60943902,2014-12-31T18:29:18.030Z,"14km S of Riverbend, Washington",earthquake
2014-12-30T22:48:03.410Z,33.8836667,-116.1631667,11.95,1.15,ml,27,81,0.04254,0.17,ci,ci37300392,2014-12-31T00:34:34.370Z,"17km E of Sky Valley, California",earthquake
2014-12-30T22:47:06.590Z,34.5123333,-119.1148333,19.73,1.93,ml,22,61,0.07753,0.18,ci,ci37300384,2014-12-31T06:49:40.215Z,"13km ENE of Ojai, California",earthquake
2014-12-30T22:30:23.320Z,36.4418333,-121.0111667,0.47,2.02,md,28,75,0.01827,0.11,nc,nc72372851,2014-12-31T03:57:09.989Z,"24km ENE of Greenfield, California",earthquake
2014-12-30T22:20:37.620Z,49.3703333,-120.4871667,0.01,2.25,md,5,235,0.5718,0.18,uw,uw60943882,2014-12-31T18:45:01.950Z,"9km S of Princeton, Canada",anthropogenic_event
2014-12-30T22:19:58.000Z,63.1778,-149.7028,87.7,1.5,ml,,,,0.53,ak,ak11476011,2015-01-04T10:50:11.201Z,"44km WSW of Cantwell, Alaska",earthquake
2014-12-30T22:06:48.800Z,33.5973333,-116.631,15.32,0.85,ml,21,102,0.02922,0.09,ci,ci37300376,2014-12-31T00:29:31.910Z,"6km NE of Anza, California",earthquake
2014-12-30T22:03:07.570Z,13.1237,-89.2398,55.86,4.2,mb,,172,0.559,0.9,us,usc000tavb,2014-12-31T00:04:30.927Z,"41km SSE of La Libertad, El Salvador",earthquake
2014-12-30T21:53:57.650Z,9.946,126.3791,32.99,4.9,mb,,121,9.135,1.11,us,usc000tav4,2014-12-31T09:50:57.479Z,"30km NE of General Luna, Philippines",earthquake
2014-12-30T21:50:29.360Z,46.1408333,-119.4778333,0.01,2.06,md,14,166,0.1589,0.08,uw,uw60943872,2015-01-06T21:16:54.020Z,"13km S of Benton City, Washington",anthropogenic_event
2014-12-30T21:42:04.000Z,62.8328,-149.1928,66.1,1.5,ml,27,39.5999968320002,,0.53,ak,ak11475977,2015-01-04T10:49:59.777Z,"63km S of Cantwell, Alaska",earthquake
2014-12-30T21:37:25.050Z,36.7113,-98.2961,5,3.3,mb_lg,,140,0.325,0.46,us,usc000taut,2014-12-30T23:11:29.230Z,"7km SE of Cherokee, Oklahoma",earthquake
2014-12-30T21:24:51.240Z,36.7191,-98.3102,5,3.5,mb_lg,,93,0.339,0.5,us,usc000tauk,2014-12-30T23:26:04.335Z,"5km SE of Cherokee, Oklahoma",earthquake
2014-12-30T21:22:21.000Z,51.8262,178.4911,109.8,3.5,ml,25,158.399987328001,,0.61,ak,ak11475954,2015-01-04T10:49:45.498Z,"13km S of Little Sitkin Island, Alaska",earthquake
2014-12-30T21:17:23.970Z,-20.3408,-178.5475,598.22,6.1,mwb,,27,4.124,0.82,us,usc000tauh,2014-12-31T05:19:55.943Z,"37km NNE of Ndoi Island, Fiji",earthquake
2014-12-30T21:15:21.310Z,33.8625,-117.5026667,0.01,1.53,ml,36,53,0.05035,0.14,ci,ci37300360,2015-01-05T19:27:38.815Z,"2km SE of Home Gardens, California",quarry_blast
2014-12-30T21:12:20.000Z,52.2032,-169.8938,32.6,2.6,ml,10,309.599975232002,,0.4,ak,ak11478694,2015-01-04T10:50:38.598Z,"72km SE of Yunaska Island, Alaska",earthquake
2014-12-30T21:07:58.800Z,44.7909,-116.1201,13.7,2.4,mc,14,136.799989056001,0.8444164,0.39,mb,mb14803273,2014-12-31T22:47:07.239Z,"13km S of McCall, Idaho",earthquake
2014-12-30T21:07:45.710Z,33.8476667,-116.7831667,15.96,0.76,ml,12,247,0.1458,0.1,ci,ci37300352,2014-12-30T23:56:05.261Z,"7km S of Cabazon, California",earthquake
2014-12-30T21:02:50.660Z,38.7893333,-122.775,1.04,2.05,md,54,39,0.0108,0.05,nc,nc72372841,2014-12-31T05:05:38.756Z,"2km NW of The Geysers, California",earthquake
2014-12-30T20:57:07.280Z,38.8359985,-122.8024979,2.02,0.56,md,7,166,0.009792,0.02,nc,nc72372836,2014-12-30T21:37:03.404Z,"7km WNW of Cobb, California",earthquake
2014-12-30T20:54:16.540Z,64.3547,-17.6932,9.01,4.6,mb,,123,1.618,1.21,us,usc000tauc,2014-12-31T17:17:25.029Z,"120km W of Hofn, Iceland",earthquake
2014-12-30T20:36:12.698Z,41.8378,-119.6165,1.1371,0.75,ml,4,227.15,0.177,0.173,nn,nn00474502,2014-12-30T22:21:20.746Z,"71km ESE of Lakeview, Oregon",earthquake
2014-12-30T20:11:38.000Z,64.9993,-147.3566,0,0.9,ml,9,154.799987616001,,0.16,ak,ak11475904,2015-01-04T10:49:59.100Z,"23km NNE of Badger, Alaska",earthquake
2014-12-30T19:51:46.000Z,64.6323,-148.0673,15.3,0.8,ml,12,68.3999945280004,,0.36,ak,ak11475903,2015-01-04T10:49:49.759Z,"24km S of Ester, Alaska",earthquake
2014-12-30T19:47:16.600Z,38.838501,-122.7836685,2.05,0.77,md,13,115,0.005214,0.02,nc,nc72372811,2014-12-30T20:14:03.122Z,"5km WNW of Cobb, California",earthquake
2014-12-30T19:44:13.000Z,51.6228,-176.7558,61.1,1.9,ml,15,215.999982720001,,0.21,ak,ak11475901,2015-01-04T10:50:01.828Z,"29km SSW of Adak, Alaska",earthquake
2014-12-30T19:41:41.960Z,37.518,-122.4115,0.01,1.03,md,7,118,0.02121,0.08,nc,nc72372806,2015-01-06T00:10:07.780Z,"5km ENE of El Granada, California",quarry_blast
2014-12-30T19:23:41.390Z,38.8100014,-122.8103333,1.84,0.68,md,13,101,0.01192,0.01,nc,nc72372801,2014-12-30T19:49:02.493Z,"5km NW of The Geysers, California",earthquake
2014-12-30T19:20:01.710Z,38.8224983,-122.7663345,2.79,0.88,md,13,96,0.01452,0.02,nc,nc72372796,2014-12-30T19:49:02.429Z,"3km W of Cobb, California",earthquake
2014-12-30T19:09:08.370Z,9.8444,126.2987,67.54,5,mb,,41,9.015,1.31,us,usc000tats,2014-12-31T16:22:44.854Z,"16km ENE of General Luna, Philippines",earthquake
2014-12-30T19:08:43.690Z,38.8226667,-122.763,2.78,2.03,md,53,35,0.009481,0.04,nc,nc72372791,2014-12-31T03:11:42.211Z,"3km W of Cobb, California",earthquake
2014-12-30T18:59:31.000Z,52.8682,-169.4421,3.6,2.4,ml,15,172.799986176001,,0.47,ak,ak11475895,2015-01-04T10:49:26.106Z,"39km W of Nikolski, Alaska",earthquake
2014-12-30T18:55:46.090Z,38.8193321,-122.7618332,2.11,1.03,md,14,48,0.0157,0.04,nc,nc72372786,2014-12-30T21:13:01.840Z,"3km W of Cobb, California",earthquake
2014-12-30T18:52:14.000Z,62.1616,-148.9744,45.5,1.3,ml,13,93.5999925120006,,0.34,ak,ak11478689,2015-01-04T10:49:48.885Z,"41km N of Sutton-Alpine, Alaska",earthquake
2014-12-30T18:42:51.050Z,-56.4421,147.2877,28.11,5.1,mb,,47,6.914,1.03,us,usc000tatn,2014-12-31T15:55:01.048Z,"West of Macquarie Island",earthquake
2014-12-30T18:39:56.210Z,38.8193333,-122.7628333,2.7,2.84,md,69,35,0.01242,0.06,nc,nc72372776,2014-12-31T04:02:05.464Z,"3km W of Cobb, California",earthquake
2014-12-30T18:20:25.000Z,50.1784,177.4156,24.8,3.4,ml,22,313.199974944002,,0.56,ak,ak11475892,2015-01-04T10:49:56.204Z,"211km SSW of Little Sitkin Island, Alaska",earthquake
2014-12-30T18:05:15.440Z,38.8079987,-122.8130035,2.79,0.69,md,10,101,0.01267,0.02,nc,nc72372771,2014-12-30T18:44:03.742Z,"5km NW of The Geysers, California",earthquake
2014-12-30T18:00:35.000Z,61.5091,-149.0588,37.8,3.2,ml,,,,0.54,ak,ak11475862,2015-01-04T10:51:25.905Z,"2km SW of Butte, Alaska",earthquake
2014-12-30T17:59:56.500Z,47.7703,-113.7066,7.9,1.4,mc,15,190.799984736001,0.3269868,0.18,mb,mb14277121,2014-12-31T22:47:03.611Z,"35km ENE of Polson, Montana",earthquake
2014-12-30T17:57:26.770Z,-26.1184,179.5898,475.3,4.8,mb,,65,3.813,1.05,us,usc000tat9,2014-12-31T15:17:38.726Z,"South of the Fiji Islands",earthquake
2014-12-30T17:55:36.460Z,36.0375,-120.6016667,4.62,1.27,md,37,108,0.03156,0.08,nc,nc72372766,2015-01-06T04:27:02.548Z,"24km WSW of Coalinga, California",earthquake
2014-12-30T17:40:26.190Z,34.3448333,-116.8806667,0.01,1.02,ml,8,115,0.08876,0.1,ci,ci37300344,2014-12-30T19:42:58.540Z,"9km NNW of Big Bear City, California",quarry_blast
2014-12-30T17:37:40.000Z,62.1523,-149.7538,10.8,1.5,ml,,,,0.54,ak,ak11475858,2015-01-04T10:50:13.543Z,"5km E of Y, Alaska",earthquake
2014-12-30T17:30:43.200Z,36.2602,-97.2834,6.668,2.8,ml,,55,,0.63,us,usc000tavi,2015-01-05T14:22:57.582Z,"3km S of Perry, Oklahoma",earthquake
2014-12-30T17:29:17.100Z,44.4453,-114.1461,11.5,2.3,mc,21,53.9999956800003,0.1518153,0.16,mb,mb14750970,2014-12-31T22:46:58.370Z,"9km SE of Challis, Idaho",earthquake
2014-12-30T17:28:35.460Z,33.4885,-116.9395,5.81,0.85,ml,17,65,0.1257,0.14,ci,ci37300336,2014-12-30T19:40:54.590Z,"8km NW of Aguanga, California",earthquake
2014-12-30T17:24:31.000Z,53.5563,-164.6521,47.6,2.1,ml,20,251.999979840002,,0.39,ak,ak11478685,2015-01-04T10:49:47.776Z,"97km SE of Akutan, Alaska",earthquake
2014-12-30T17:23:24.740Z,36.842,-121.432,5.83,1.8,md,51,51,0.05268,0.08,nc,nc72372756,2015-01-06T03:44:03.178Z,"2km WSW of Hollister, California",earthquake
2014-12-30T17:20:20.900Z,36.8416667,-121.4318333,7.66,1.22,md,33,64,0.05286,0.1,nc,nc72372751,2015-01-06T03:28:02.191Z,"2km WSW of Hollister, California",earthquake
2014-12-30T17:19:21.350Z,38.7793333,-122.7325,2.22,0.5,md,13,96,0.005109,0.07,nc,nc72372746,2015-01-06T00:36:04.005Z,"2km E of The Geysers, California",earthquake
2014-12-30T17:04:22.040Z,33.8986667,-116.9008333,16.79,0.94,ml,20,87,0.1535,0.13,ci,ci37300328,2014-12-30T19:37:04.580Z,"3km SW of Banning, California",earthquake
2014-12-30T16:55:28.550Z,36.728,-98.31,5,2.9,ml,,,,0.3,us,usc000tbu0,2015-01-05T14:22:36.199Z,"5km SE of Cherokee, Oklahoma",earthquake
2014-12-30T16:54:42.000Z,60.8595,-149.4022,24.1,1.8,ml,,,,0.54,ak,ak11475833,2015-01-04T10:49:11.806Z,"40km WNW of Whittier, Alaska",earthquake
2014-12-30T16:50:14.470Z,37.65,-118.8205,5.25,0.43,md,13,151,0.01713,0.03,nc,nc72372741,2014-12-30T18:08:03.067Z,"13km E of Mammoth Lakes, California",earthquake
2014-12-30T16:38:19.000Z,55.6374,-157.7131,48.7,2.9,ml,,,,0.67,ak,ak11475829,2015-01-04T10:51:21.880Z,"95km SE of Chignik Lake, Alaska",earthquake
2014-12-30T16:36:36.940Z,38.8450012,-122.8306656,2.52,0.85,md,11,72,0.007428,0.03,nc,nc72372736,2014-12-30T18:44:10.456Z,"9km WNW of Cobb, California",earthquake
2014-12-30T16:33:30.000Z,63.1583,-149.4822,6.5,1.8,ml,32,50.3999959680003,,0.5,ak,ak11475826,2015-01-04T10:50:00.493Z,"37km SW of Cantwell, Alaska",earthquake
2014-12-30T16:29:04.300Z,19.3482,-155.4928,8.7,1.1,Md,,90,0.04491576,0.13,hv,hv60824641,2014-12-30T23:42:16.482Z,"15km N of Pahala, Hawaii",earthquake
2014-12-30T16:24:03.000Z,33.6875,-116.7331667,17.36,0.79,ml,21,85,0.02843,0.09,ci,ci37300320,2014-12-30T19:13:33.120Z,"5km SSW of Idyllwild, California",earthquake
2014-12-30T16:20:34.240Z,47.8735,-121.6443333,9.12,2.02,ml,19,88,0.1091,0.17,uw,uw60943752,2014-12-30T18:35:27.859Z,"4km ENE of Gold Bar, Washington",earthquake
2014-12-30T16:20:25.490Z,33.0545,-116.438,9.37,1.78,ml,38,97,0.1366,0.18,ci,ci37300312,2014-12-30T19:09:43.010Z,"15km E of Julian, California",earthquake
2014-12-30T16:12:38.000Z,62.1928,-152.3253,111.2,1.8,ml,13,122.399990208001,,0.5,ak,ak11478681,2015-01-04T10:49:46.983Z,"116km W of Talkeetna, Alaska",earthquake
